player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Demarcus Robinson,10760,WR,KC,1,0,,0,0,16,,60.1,60.0,,60.0,,,0,4,1,1,0.0,0,0
Derrick Kindred,10763,S,CLV,16,2,10.0,0,0,8,52.6,46.9,61.1,54.3,42.8,32.6,27.8,5,1,213,221,0.9,2,11
Blake Martinez,10765,LB,GB,16,31,4.0,0,0,12,82.6,73.6,67.8,63.1,58.5,73.0,9.1,8,1,409,422,5.9,24,49
Willie Henry,10766,DI,BLT,3,1,2.0,0,0,3,59.7,65.7,79.6,59.4,68.2,69.4,0.0,0,0,22,22,4.5,1,1
Rashard Robinson,10767,CB,NYJ,3,0,11.0,0,0,22,33.3,38.3,78.8,54.7,67.7,41.2,0.0,0,0,31,33,0.0,0,1
Dean Lowry,10771,DI,GB,16,7,2.7,0,0,12,61.9,72.6,46.2,60.8,78.4,44.8,9.3,4,4,317,325,7.3,23,32
Seth DeValve,10772,TE,CLV,1,0,,0,0,8,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Ronald Blair III,10776,ED,SF,16,4,1.7,0,0,28,67.3,61.2,67.4,54.7,64.7,70.0,0.0,0,2,173,180,6.4,11,15
Matthew Judon,10780,ED,BLT,17,5,0.5,0,0,3,55.6,66.9,17.2,71.3,71.3,61.7,10.7,3,7,222,234,7.7,17,20
Quinton Jefferson,10781,DI,SEA,17,3,1.9,0,0,29,64.7,60.3,20.6,57.3,69.9,55.1,11.1,2,6,205,211,5.4,11,13
Matt Ioannidis,10786,DI,WAS,14,2,3.9,0,0,32,60.7,68.7,70.7,70.6,59.2,77.8,0.0,0,1,161,163,5.6,9,15
Wendell Smallwood,10787,HB,PHI,1,0,,0,0,24,,60.0,60.4,,60.0,,,0,0,1,1,0.0,0,0
LeShaun Sims,10791,CB,TEN,10,2,0.7,0,0,31,56.8,58.1,82.2,73.0,54.5,46.2,37.5,3,1,73,79,4.1,3,3
Kentrell Brothers,10794,LB,MIN,1,0,,0,0,18,63.0,65.2,68.2,60.9,60.0,77.1,,0,0,1,1,0.0,0,0
Christian Westerman,10795,G,CIN,1,0,,0,0,7,,60.0,65.2,,60.0,,,0,1,1,1,0.0,0,0
Tyreek Hill,10799,WR,KC,1,0,,1,0,16,,59.9,60.0,,60.0,,,0,6,1,1,0.0,0,0
D.J. Reader,10800,DI,HST,17,9,2.6,0,0,13,68.1,76.1,77.9,62.0,77.1,77.6,0.0,0,1,302,312,5.6,17,21
Marqui Christian,10801,S,LA,17,2,8.3,0,0,26,58.8,55.8,1.7,50.1,59.2,63.6,0.0,0,2,56,57,0.0,0,4
Jatavis Brown,10809,LB,LAC,15,9,4.9,0,0,27,56.8,53.4,55.1,61.1,49.1,65.7,13.9,5,2,206,213,6.3,13,22
Devante Bond,10817,LB,TB,10,3,3.4,0,0,30,40.0,47.1,37.5,54.7,57.1,68.0,13.3,2,1,155,160,3.9,6,10
DeAndre Houston-Carson,10819,S,CHI,4,0,7.0,0,0,6,62.2,59.8,75.4,54.4,52.4,59.6,50.0,1,0,9,9,0.0,0,1
Anthony Brown,10823,CB,DAL,17,3,6.3,0,0,9,65.7,65.8,86.9,59.3,60.7,59.2,17.6,3,2,266,276,1.5,4,11
Blake Countess,10830,S,LA,7,0,9.0,0,0,26,69.7,66.5,81.6,58.3,49.3,28.2,66.7,2,0,21,21,4.8,1,1
Danny Vitale,10831,FB,GB,1,0,,0,0,12,,60.0,60.4,,60.0,,,0,0,1,1,0.0,0,0
Derek Watt,10832,FB,LAC,1,0,,0,0,27,27.2,40.4,60.0,60.0,60.0,68.5,,0,0,1,1,0.0,0,0
Anthony Zettel,10836,ED,CLV,14,2,1.7,0,0,8,65.1,52.4,84.4,49.5,54.1,52.6,11.1,1,0,56,58,7.1,4,6
Jordan Lucas,10838,S,KC,9,7,9.6,0,0,16,61.7,57.8,82.1,66.8,43.7,50.8,25.0,5,1,106,108,0.9,1,8
Kamu Grugier-Hill,10842,LB,PHI,18,4,2.4,0,0,24,60.1,63.5,81.6,61.6,64.2,76.1,13.0,3,0,164,171,6.1,10,16
Maurice Canady,10843,CB,BLT,2,0,,0,0,3,54.7,55.7,97.2,,60.0,75.1,,0,0,4,5,0.0,0,0
Kavon Frazier,10846,S,DAL,11,1,9.0,0,0,9,44.7,52.2,82.3,66.3,70.6,36.1,10.0,1,0,76,80,2.6,2,8
Elandon Roberts,10848,LB,NE,19,11,2.7,0,0,19,56.5,69.9,83.4,68.4,76.3,71.7,4.7,2,0,210,217,11.0,23,30
Will Parks,10853,S,DEN,15,4,5.6,1,0,10,75.7,74.0,85.9,53.7,65.2,52.8,23.5,4,1,197,201,3.0,6,9
Aaron Wallace,10856,ED,DEN,1,1,,0,0,10,50.5,45.0,72.9,57.9,66.8,25.3,0.0,0,0,5,5,0.0,0,0
Jonathan Woodard,10860,ED,MIA,6,1,1.7,0,0,17,61.2,61.3,84.3,58.1,59.8,51.6,12.5,1,0,69,70,7.2,5,6
Stephen Weatherly,10861,ED,MIN,16,2,1.6,0,0,18,66.6,66.9,54.7,58.1,70.1,49.3,17.9,5,3,198,204,9.1,18,21
Jalen Mills,10867,CB,PHI,8,1,3.8,1,0,24,55.8,57.2,84.1,58.3,63.1,41.2,28.6,2,4,126,129,2.4,3,4
Dwayne Washington,10870,HB,NO,1,0,,0,0,20,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Trevor Bates,10873,LB,DET,1,0,,0,0,11,,66.3,99.9,,61.0,,,0,0,3,3,0.0,0,0
Jayron Kearse,10878,CB,MIN,13,2,3.4,1,0,18,62.1,67.9,80.2,65.2,76.3,87.0,0.0,0,2,68,74,7.4,5,7
Clayton Fejedelem,10879,S,CIN,9,1,6.2,0,0,7,88.4,88.8,80.5,60.4,63.7,76.2,25.0,2,0,41,43,4.9,2,5
Tyler Matakevich,10880,LB,PIT,3,2,8.0,0,0,25,69.8,72.6,76.1,55.7,69.0,66.5,25.0,1,0,24,25,0.0,0,1
Joe Walker,10885,LB,ARZ,1,0,,0,0,1,,60.0,67.5,,60.0,,,0,0,0,1,,0,0
Mike Hilton,10898,CB,PIT,15,2,2.2,0,0,25,72.0,69.9,25.3,48.7,76.7,78.2,0.0,0,3,139,143,7.2,10,12
Jarrod Wilson,10902,S,JAX,10,1,5.7,0,0,15,68.7,73.7,78.2,59.8,73.6,70.2,0.0,0,0,87,91,5.7,5,10
Briean Boddy-Calhoun,10903,CB,CLV,13,2,9.4,0,0,8,63.0,62.0,87.2,74.1,45.0,44.4,36.4,4,1,183,190,0.0,0,5
Chris Milton,10914,CB,IND,2,0,,0,0,14,45.7,47.9,85.3,60.0,62.5,52.6,,0,0,16,17,0.0,0,0
Isaiah Johnson,10935,S,TB,13,3,13.2,0,0,30,37.8,40.0,84.8,53.3,54.6,69.3,8.7,2,0,174,178,2.9,5,18
Cassanova McKinzy,10938,ED,WAS,3,0,,0,0,32,61.9,52.5,76.7,62.0,41.0,70.5,,0,0,10,11,0.0,0,0
Matthias Farley,10953,S,IND,3,0,5.0,0,0,14,66.0,66.4,83.4,54.0,60.7,57.3,14.3,1,0,33,37,9.1,3,6
Justin Zimmer,10975,DI,ATL,1,0,,0,0,2,,59.3,72.4,55.6,61.5,,,0,0,3,3,0.0,0,0
Chris Landrum,10992,ED,LAC,7,1,3.5,0,0,27,60.9,58.0,38.5,57.6,62.4,28.1,25.0,1,1,27,28,3.7,1,2
Trevor Williams,11004,CB,LAC,7,0,5.0,0,0,27,58.4,61.0,85.3,,69.6,34.1,50.0,1,1,141,144,0.0,0,1
Vontarrius Dora,11014,ED,ARZ,2,0,5.0,0,0,1,61.9,47.3,81.4,66.3,39.2,29.9,50.0,1,0,43,44,2.3,1,1
Eddie Yarbrough,11033,ED,BUF,15,3,0.5,0,0,4,61.7,58.0,70.9,50.8,62.7,80.8,4.2,1,1,158,164,11.4,18,20
Sharrod Neasman,11050,S,ATL,11,4,4.5,0,0,2,67.5,67.8,80.2,57.5,64.2,46.3,13.6,3,1,148,154,4.7,7,15
Joshua Perkins,11051,TE,PHI,1,0,3.0,0,0,24,,60.0,60.0,,60.0,70.6,0.0,0,0,1,1,0.0,0,1
Brian Poole,11052,CB,ATL,16,6,8.2,3,0,2,60.5,61.3,18.0,75.2,63.7,53.9,25.0,6,7,245,254,2.4,6,12
Destiny Vaeao,11083,DI,NYJ,6,0,,0,0,22,59.5,50.3,81.3,57.0,47.2,68.1,,0,0,56,57,0.0,0,0
Trevon Coley,11093,DI,CLV,16,7,2.7,0,0,8,55.4,47.1,62.6,48.5,52.9,29.4,17.6,6,2,291,299,5.2,15,21
Patrick Onwuasor,11100,LB,BLT,16,7,3.6,0,0,3,73.5,65.9,20.5,76.5,51.4,67.4,8.1,3,3,189,201,7.4,14,27
Michael Pierce,11101,DI,BLT,15,5,2.2,0,0,3,81.2,91.0,86.6,68.9,92.0,56.0,9.1,3,0,150,156,12.0,18,25
Tra Carson,11104,FB,GB,1,0,14.0,0,0,12,,63.0,60.0,,62.0,68.4,0.0,0,0,1,1,0.0,0,1
Charles Washington,11137,S,DET,1,0,,0,0,11,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kentrell Brice,11142,S,GB,14,2,5.9,0,0,12,51.5,52.1,84.6,72.5,50.0,40.0,15.4,4,0,244,253,3.3,8,20
Reggie Gilbert,11147,ED,GB,16,1,2.6,0,0,12,67.6,63.5,87.5,55.4,64.4,69.4,4.3,1,0,188,196,9.6,18,21
Josh Hawkins,11149,CB,PHI,2,0,,0,0,24,55.3,57.3,82.2,,60.0,76.8,,0,0,7,7,0.0,0,0
Brian Price,11157,DI,CLV,13,4,1.9,0,0,8,57.7,53.5,83.0,59.0,51.5,60.1,7.1,1,0,94,98,7.4,7,9
Joel Heath,11162,DI,HST,4,0,3.5,0,0,13,60.0,45.7,77.3,57.2,44.0,69.9,0.0,0,0,19,20,0.0,0,2
Ufomba Kamalu,11164,ED,NE,2,0,-4.0,0,0,19,,53.2,77.4,53.8,58.0,68.1,0.0,0,0,5,5,20.0,1,1
Eric Lee,11165,ED,DET,8,1,-0.8,0,0,11,60.4,50.6,30.0,54.0,56.0,55.4,14.3,1,1,28,33,17.9,5,5
Brennan Scarlett,11169,LB,HST,7,1,2.6,0,0,13,90.4,89.9,3.9,69.2,64.8,51.3,25.0,2,1,48,49,6.3,3,5
Terrance Smith,11181,LB,KC,7,0,5.0,0,0,16,42.3,42.9,86.9,70.2,34.9,71.0,0.0,0,1,20,20,0.0,0,1
Nicholas Grigsby,11187,LB,DET,4,1,-5.0,0,0,11,49.7,45.5,74.0,73.6,45.5,55.5,0.0,0,0,13,13,7.7,1,1
Cory Littleton,11190,LB,LA,19,16,4.0,0,0,26,87.2,67.5,69.4,64.4,41.2,84.6,10.0,8,4,418,433,8.1,34,56
James Burgess,11202,LB,CLV,3,0,2.4,0,0,8,50.2,41.3,75.3,39.8,49.8,25.3,37.5,3,0,43,44,7.0,3,5
Lafayette Pitts,11210,CB,BUF,4,0,,0,0,4,54.3,56.7,78.5,,66.5,27.7,,0,0,29,29,0.0,0,0
Jonathan Jones,11217,CB,NE,16,2,6.0,1,0,19,61.2,63.3,86.5,62.3,67.9,67.7,9.1,1,6,159,162,1.9,3,8
Cre'Von LeBlanc,11218,CB,PHI,12,1,10.8,0,0,24,74.1,72.7,84.2,55.6,59.0,72.2,22.2,2,2,123,127,1.6,2,6
Ken Crawley,11224,CB,NO,11,1,3.0,0,0,20,48.9,50.8,40.1,52.9,69.1,76.9,14.3,1,6,134,137,3.0,4,5
De'Vante Harris,11227,CB,TB,4,1,4.7,0,0,30,72.4,65.1,79.5,59.1,35.8,28.9,20.0,1,0,30,31,3.3,1,3
Tommylee Lewis,11231,WR,NO,1,0,,0,0,20,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Andrew Adams,11240,S,TB,10,0,6.4,0,0,30,69.0,59.3,82.8,58.9,30.5,29.4,43.8,7,1,132,137,2.3,3,9
Dont'e Deayon,11242,CB,NYG,3,1,,0,0,21,64.1,66.5,79.0,,72.7,49.1,0.0,0,1,36,36,0.0,0,0
Romeo Okwara,11250,ED,DET,15,9,3.5,0,0,11,68.6,64.0,81.2,50.3,73.0,60.7,3.3,1,2,283,288,4.2,12,20
Doug Middleton,11262,S,NYJ,4,3,11.8,0,0,22,61.9,58.5,10.4,54.6,54.9,90.4,0.0,0,1,81,81,0.0,0,4
Tyvis Powell,11291,S,SF,4,0,9.0,0,0,28,30.6,32.1,75.4,56.3,55.3,77.7,0.0,0,0,45,47,0.0,0,1
Antwaun Woods,11332,DI,DAL,17,10,2.2,0,0,9,72.3,63.9,44.4,52.0,68.0,70.1,6.5,2,4,327,340,4.3,14,19
Roy Robertson-Harris,11341,DI,CHI,17,8,0.8,0,0,6,84.0,72.1,85.0,60.4,74.1,60.3,6.7,1,0,85,87,7.1,6,6
C.J. Ham,11347,FB,MIN,1,0,,0,0,18,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kenneth Durden,11352,CB,TEN,3,0,,0,0,31,63.6,65.0,73.2,,60.5,,,0,0,8,8,0.0,0,0
Tony McRae,11358,CB,CIN,5,0,,0,0,7,61.1,61.8,78.6,59.1,65.0,33.2,100.0,1,0,18,18,0.0,0,0
Branden Jackson,11394,ED,SEA,9,3,2.3,0,0,29,64.8,58.6,86.7,53.2,60.1,77.0,0.0,0,0,97,101,6.2,6,7
Javien Elliott,11418,CB,TB,9,1,3.3,0,0,30,68.0,63.9,84.0,56.9,43.9,59.0,12.5,1,0,107,113,2.8,3,6
Jeff Richards,11517,CB,LAC,1,0,,0,0,27,60.7,70.2,95.4,,60.0,,,0,0,1,1,0.0,0,0
Myles Garrett,11756,ED,CLV,16,5,1.8,3,1,8,76.2,86.9,16.9,86.2,80.1,65.0,3.8,1,12,370,379,4.6,17,20
Solomon Thomas,11758,ED,SF,16,4,3.0,0,0,28,58.8,62.5,69.5,58.3,64.9,55.5,11.1,3,2,285,295,4.2,12,20
Jamal Adams,11761,S,NYJ,16,11,5.0,0,1,22,89.6,89.8,70.0,89.9,78.0,79.0,10.3,7,2,411,426,6.8,28,50
Marshon Lattimore,11766,CB,NO,18,1,8.1,0,0,20,75.8,77.5,90.0,50.2,78.9,80.3,0.0,0,3,316,325,1.3,4,11
Haason Reddick,11768,LB,ARZ,15,12,3.1,1,0,1,57.5,60.4,12.2,78.7,58.2,66.7,18.0,9,5,358,368,5.6,20,29
Derek Barnett,11769,ED,PHI,6,2,0.8,0,0,24,59.1,67.5,40.8,62.3,76.4,78.8,7.1,1,2,64,64,14.1,9,11
Malik Hooker,11770,S,IND,15,8,13.6,0,0,14,82.2,79.2,67.8,,71.4,75.6,9.1,2,1,353,361,0.3,1,12
Marlon Humphrey,11771,CB,BLT,15,4,5.9,0,0,3,82.0,78.7,15.0,56.6,66.2,52.8,14.3,2,8,239,251,1.3,3,8
Jonathan Allen,11772,DI,WAS,16,13,2.8,0,0,32,61.2,69.7,66.8,68.2,65.2,69.3,2.1,1,2,307,311,6.2,19,33
Adoree' Jackson,11773,CB,TEN,16,3,5.1,0,0,31,69.0,73.0,67.1,81.4,84.0,74.5,0.0,0,2,361,374,1.7,6,14
Jarrad Davis,11776,LB,DET,16,18,3.5,0,1,11,64.5,51.0,12.6,74.5,32.9,53.4,17.1,12,4,382,392,6.0,23,40
Charles Harris,11777,ED,MIA,11,4,4.1,1,0,17,67.2,60.4,54.1,63.6,54.8,45.9,13.3,2,4,157,165,2.5,4,9
Gareon Conley,11779,CB,OAK,14,4,8.9,0,0,23,61.5,64.0,87.4,56.2,69.0,55.6,6.3,1,4,292,305,1.0,3,11
Jabrill Peppers,11780,S,CLV,16,8,6.8,0,0,8,77.3,77.6,87.6,58.8,74.1,67.5,10.3,4,2,274,283,4.7,13,27
Takkarist McKinley,11781,ED,ATL,15,3,3.2,0,0,2,48.0,61.5,46.0,66.5,57.9,48.7,7.1,1,4,188,194,4.3,8,10
Tre'Davious White,11782,CB,BUF,16,1,6.0,4,0,4,62.5,61.0,66.5,55.5,53.6,53.5,28.6,6,10,389,402,1.3,5,14
Taco Charlton,11783,ED,DAL,13,5,1.7,0,0,9,62.1,64.3,76.8,58.6,64.9,59.3,4.8,1,1,181,188,5.5,10,15
T.J. Watt,11785,ED,PIT,16,4,2.1,3,1,25,38.7,75.7,47.8,78.7,83.2,40.5,11.4,5,6,302,314,10.6,32,35
Reuben Foster,11786,LB,SF,6,2,4.0,0,0,28,42.6,44.3,36.4,63.0,52.9,28.3,32.0,8,2,125,125,7.2,9,15
Kevin King,11788,CB,GB,6,2,5.5,1,0,12,59.9,56.6,25.6,56.2,49.3,56.7,14.3,1,2,113,119,0.9,1,4
Budda Baker,11791,CB,ARZ,14,6,4.6,0,0,1,60.6,65.9,69.8,60.5,77.0,70.9,6.5,3,4,399,410,6.5,26,37
Marcus Maye,11794,S,NYJ,6,5,11.1,0,0,22,71.2,80.0,84.3,95.2,75.0,77.0,8.7,2,0,165,170,1.8,3,16
Curtis Samuel,11795,WR,CAR,1,0,,0,0,5,60.0,64.7,89.5,,60.0,,,0,2,0,1,,0,0
Marcus Williams,11797,S,NO,18,4,14.0,0,0,20,66.0,71.1,88.9,93.1,72.6,66.9,14.3,3,1,337,346,0.0,0,14
Sidney Jones,11798,CB,PHI,9,2,1.3,1,0,24,47.6,47.5,82.5,55.5,50.2,29.6,33.3,3,2,79,80,2.5,2,4
Quincy Wilson,11801,CB,IND,13,1,4.5,0,0,14,67.8,69.9,86.5,66.0,72.9,56.7,0.0,0,4,154,157,1.3,2,6
Tyus Bowser,11802,ED,BLT,14,0,,0,0,3,62.7,61.2,82.9,63.1,52.3,73.6,,0,1,57,59,0.0,0,0
Ryan Anderson,11804,ED,WAS,12,2,1.3,0,0,32,88.8,86.8,85.0,57.9,83.8,67.9,0.0,0,0,61,62,8.2,5,6
Justin Evans,11805,S,TB,10,3,10.9,0,0,30,65.8,67.6,53.5,55.5,70.8,74.8,7.4,2,1,217,229,2.8,6,22
DeMarcus Walker,11806,DI,DEN,2,0,4.5,0,0,10,,85.0,75.0,74.8,73.2,70.7,0.0,0,0,5,5,40.0,2,2
Teez Tabor,11808,CB,DET,10,0,28.0,1,0,11,29.9,32.2,24.0,50.9,65.7,82.3,50.0,1,5,94,96,0.0,0,1
Raekwon McMillan,11809,LB,MIA,16,13,3.2,0,0,17,42.0,60.2,61.3,49.9,78.5,62.3,9.6,8,1,420,434,11.2,47,62
Dalvin Tomlinson,11810,DI,NYG,16,14,1.7,0,0,21,60.9,76.1,88.7,55.6,80.0,79.2,0.0,0,0,310,317,8.4,26,33
Obi Melifonwu,11811,S,NE,1,0,,0,0,19,56.3,55.2,72.6,53.1,60.5,72.5,,0,0,5,5,0.0,0,0
Zach Cunningham,11812,LB,HST,15,11,2.9,0,1,13,60.0,68.5,84.8,69.8,74.9,57.4,7.7,5,1,287,298,10.1,29,49
Tanoh Kpassagnon,11814,ED,KC,9,0,-6.0,0,0,16,53.9,70.0,82.4,64.8,75.3,73.9,0.0,0,0,22,22,4.5,1,1
Chidobe Awuzie,11815,CB,DAL,17,2,6.0,0,0,9,65.4,63.9,87.8,58.7,52.0,59.4,22.6,7,1,384,399,1.8,7,22
Josh Jones,11816,S,GB,10,10,3.8,0,0,12,59.2,62.3,48.5,63.2,67.5,65.4,9.7,3,1,186,191,5.9,11,18
Larry Ogunjobi,11820,DI,CLV,16,6,1.5,0,1,8,53.6,60.6,54.7,58.8,67.3,52.9,5.1,2,4,337,346,7.4,25,31
Ahkello Witherspoon,11821,CB,SF,13,2,8.5,3,0,28,39.8,44.5,60.1,,66.4,58.1,22.2,4,10,259,269,1.5,4,12
Dawuane Smoot,11823,ED,JAX,8,1,1.0,0,0,15,63.7,71.6,56.6,67.1,67.8,52.7,20.0,1,1,37,41,8.1,3,3
Jordan Willis,11828,ED,CIN,16,3,1.8,0,0,7,61.6,53.6,78.4,55.5,51.4,29.8,23.8,5,1,232,240,5.2,12,13
Chris Wormley,11829,DI,BLT,17,2,3.0,0,0,3,54.8,68.8,69.6,62.4,70.9,42.9,11.8,2,1,174,181,5.2,9,13
Duke Riley,11830,LB,ATL,14,10,4.7,0,0,2,57.6,41.4,82.1,50.4,28.7,34.8,21.9,7,1,155,157,3.9,6,15
Alex Anzalone,11831,LB,NO,18,1,3.3,0,0,20,67.8,67.7,83.9,74.7,53.2,77.1,12.5,2,1,135,137,5.9,8,13
Daeshon Hall,11832,ED,PHI,3,0,1.0,0,0,24,,70.4,95.2,63.1,66.5,71.2,0.0,0,0,5,5,20.0,1,1
Tim Williams,11833,ED,BLT,7,1,1.0,0,0,3,64.3,74.2,40.2,66.9,80.1,76.7,0.0,0,1,30,32,13.3,4,4
Tarell Basham,11835,ED,NYJ,6,1,1.3,0,0,22,62.7,69.1,80.2,57.3,75.4,75.4,0.0,0,0,34,34,11.8,4,4
Fabian Moreau,11836,CB,WAS,16,3,6.3,0,1,32,58.3,60.4,62.2,60.5,70.1,77.7,5.6,1,8,268,273,1.9,5,14
Derek Rivers,11838,ED,NE,7,0,0.0,0,0,19,61.1,48.4,81.5,47.8,57.5,74.2,0.0,0,0,16,17,6.3,1,1
Shaquill Griffin,11845,CB,SEA,17,8,10.1,0,0,29,48.1,50.7,68.8,56.2,62.1,49.3,17.2,5,6,362,372,2.2,8,16
Jourdan Lewis,11846,CB,DAL,7,1,3.0,0,0,9,72.8,76.6,82.1,67.1,87.5,57.9,0.0,0,0,43,44,2.3,1,2
John Johnson III,11847,S,LA,19,17,7.6,0,0,26,86.4,83.6,86.0,57.9,76.8,83.8,8.2,6,0,406,421,5.7,23,50
Montravius Adams,11848,DI,GB,15,6,3.5,0,0,12,60.0,66.8,84.1,62.8,64.0,48.1,5.3,1,0,91,96,5.5,5,12
Delano Hill,11849,S,SEA,10,6,8.9,0,0,29,56.1,62.1,80.8,56.8,74.2,69.0,6.7,1,1,101,102,4.0,4,8
Cameron Sutton,11850,CB,PIT,10,0,2.0,0,0,25,55.9,54.2,82.6,48.9,52.4,73.8,50.0,1,0,52,52,1.9,1,1
Cordrea Tankersley,11852,CB,MIA,1,0,6.0,0,0,17,49.4,53.6,74.3,,65.3,29.2,0.0,0,0,14,15,0.0,0,1
Rasul Douglas,11854,CB,PHI,15,2,7.0,0,0,24,69.9,72.5,58.1,,84.5,71.8,6.7,1,3,188,193,3.2,6,12
Nazair Jones,11857,DI,SEA,10,2,2.6,0,0,29,59.5,56.8,8.1,58.5,63.9,28.7,22.2,2,2,60,63,6.7,4,5
Trey Hendrickson,11858,ED,NO,6,1,3.6,1,0,20,70.4,65.1,50.7,62.2,62.8,75.5,0.0,0,1,57,57,7.0,4,7
Vince Biegel,11863,ED,NO,2,0,,0,0,20,,57.2,65.2,59.1,60.0,,,0,0,2,2,0.0,0,0
Jaleel Johnson,11864,DI,MIN,16,5,1.5,0,1,18,,53.7,61.5,58.2,52.9,74.0,0.0,0,1,113,118,2.7,3,6
Tedric Thompson,11866,S,SEA,15,2,15.0,0,0,29,67.7,67.2,86.8,59.3,61.4,52.1,19.0,4,0,250,257,0.4,1,15
Eddie Jackson,11867,S,CHI,14,1,9.8,0,0,6,94.7,93.2,41.1,72.0,76.7,48.5,15.0,3,2,275,280,1.5,4,16
Rayshawn Jenkins,11868,S,LAC,10,3,1.7,0,0,27,54.9,63.1,82.6,78.3,85.7,72.0,14.3,1,0,66,71,4.5,3,3
Carl Lawson,11871,ED,CIN,6,2,4.3,0,0,7,60.2,79.4,40.0,80.9,60.8,75.7,0.0,0,2,36,39,2.8,1,3
Ben Gedeon,11875,LB,MIN,15,16,4.2,0,0,18,60.0,63.5,80.3,60.4,64.0,89.6,2.8,1,0,185,190,4.9,9,19
Montae Nicholson,11878,S,WAS,8,4,9.4,0,0,32,42.8,47.2,43.0,64.5,68.6,29.1,15.0,3,2,135,138,1.5,2,13
Jalen Reeves-Maybin,11879,LB,DET,8,2,2.8,0,0,11,56.5,58.3,80.3,53.2,62.0,56.5,0.0,0,0,47,47,8.5,4,5
Samson Ebukam,11880,ED,LA,19,9,3.9,0,1,26,51.5,63.2,58.5,65.5,65.3,50.2,11.1,4,3,318,326,4.4,14,23
Deatrich Wise Jr.,11886,ED,NE,17,7,3.7,1,0,19,61.7,60.0,60.0,56.9,64.3,73.4,3.8,1,2,140,143,5.7,8,18
Ryan Glasgow,11893,DI,CIN,3,1,2.2,0,0,7,66.5,84.1,80.8,59.1,83.6,52.3,14.3,1,0,43,45,9.3,4,5
Carlos Watkins,11897,DI,HST,4,1,,0,0,13,60.0,72.9,77.4,64.8,70.4,70.4,0.0,0,0,13,13,0.0,0,0
Grover Stewart,11899,DI,IND,17,4,3.5,1,0,14,55.8,52.4,2.8,51.9,65.2,40.4,11.8,2,5,153,160,4.6,7,11
Blair Brown,11903,LB,JAX,2,0,,0,0,15,60.8,58.8,69.7,,58.4,,,0,0,3,3,0.0,0,0
Damontae Kazee,11904,S,ATL,16,11,10.3,2,1,2,82.7,77.9,14.9,74.0,70.8,58.9,16.7,8,3,357,367,1.4,5,29
Desmond King II,11906,CB,LAC,18,4,9.5,0,0,27,90.1,88.6,66.0,86.5,66.1,60.3,16.7,3,4,276,285,0.7,2,11
Corn Elder,11907,CB,CAR,5,0,6.5,0,0,5,47.7,49.2,81.0,59.0,59.1,31.6,33.3,1,0,23,24,4.3,1,2
Jayon Brown,11910,LB,TEN,16,12,4.0,0,0,31,84.6,81.2,52.1,86.6,62.2,68.7,12.1,7,3,288,300,8.0,23,39
Nate Hairston,11913,CB,IND,8,3,3.1,0,0,14,48.4,51.6,84.5,55.1,64.8,72.8,16.7,2,1,147,154,4.1,6,7
Anthony Walker,11916,LB,IND,17,17,2.7,0,0,14,54.1,58.2,85.9,74.4,59.2,56.0,16.5,13,1,350,360,10.9,38,49
Matt Milano,11918,LB,BUF,13,12,2.6,1,0,4,77.3,76.1,84.7,63.8,67.8,40.4,21.5,14,2,292,304,8.9,26,39
Jamal Agnew,11920,CB,DET,5,0,-9.0,0,0,11,45.6,49.7,79.1,66.6,62.7,39.1,50.0,1,0,41,41,2.4,1,1
Marquel Lee,11923,LB,OAK,16,16,2.9,0,0,23,57.4,61.0,0.0,54.8,69.4,60.1,8.5,4,3,249,262,6.4,16,27
Davon Godchaux,11934,DI,MIA,16,13,1.6,1,0,17,58.8,72.7,64.6,52.5,83.3,68.0,4.5,2,3,307,317,6.8,21,29
Ukeme Eligwe,11938,LB,NYG,3,0,,0,0,21,70.2,49.3,75.8,68.8,26.1,76.0,,0,0,9,9,0.0,0,0
Caleb Brantley,11939,DI,WAS,4,0,0.0,0,0,32,,41.3,0.0,57.6,47.6,67.3,0.0,0,1,14,15,7.1,1,1
Nathan Gerry,11940,LB,PHI,9,4,3.4,0,0,24,62.5,52.3,79.3,64.6,45.3,58.7,14.3,2,0,73,77,8.2,6,8
Chuck Clark,11941,S,BLT,14,3,4.7,0,0,3,58.4,57.7,84.8,47.8,59.8,57.3,14.3,1,0,74,77,2.7,2,3
Mike Tyson,11942,S,HST,2,0,6.0,0,0,13,61.3,59.2,77.6,58.9,50.5,58.4,0.0,0,0,35,35,0.0,0,2
Tanzel Smart,11944,DI,LA,1,0,,0,0,26,,66.3,71.5,56.1,60.0,,,0,0,1,1,0.0,0,0
Xavier Woods,11946,S,DAL,16,6,10.0,0,0,9,72.3,68.0,40.5,,60.5,64.4,8.0,2,2,388,402,0.8,3,17
