player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Leonard Floyd,10643,ED,CHI,16,8,2.6,0,0,6,63.4,69.6,81.0,61.4,73.2,56.2,6.5,2,3,323,331,5.0,16,21
Eli Apple,10644,CB,NO,15,1,8.7,1,1,20,59.1,63.8,87.8,71.9,81.2,74.8,15.4,2,9,281,286,0.7,2,10
Vernon Hargreaves III,10645,CB,HST,17,5,2.6,2,0,13,43.3,48.1,88.5,71.6,69.5,60.8,18.8,3,4,281,286,2.1,6,8
Sheldon Rankins,10646,DI,NO,10,4,2.5,0,0,20,61.3,65.6,62.6,61.1,66.9,75.5,0.0,0,1,84,85,6.0,5,6
Karl Joseph,10648,S,OAK,9,5,4.1,0,0,23,64.7,69.9,47.9,71.3,78.1,66.5,11.5,3,2,205,220,3.9,8,18
Keanu Neal,10651,S,ATL,3,1,5.0,0,0,2,42.0,43.1,2.7,86.7,54.3,65.2,33.3,2,3,67,72,1.5,1,3
Shaq Lawson,10653,ED,BUF,16,4,0.1,0,0,4,62.8,67.8,54.7,68.6,61.8,29.0,29.0,9,3,202,210,8.4,17,18
Darron Lee,10654,LB,KC,8,2,5.0,0,0,16,29.4,36.3,77.6,64.1,54.1,34.5,23.1,3,0,75,79,2.7,2,8
William Jackson III,10658,CB,CIN,14,2,23.3,1,0,7,55.2,53.6,87.8,55.0,44.3,69.1,25.0,2,2,366,375,0.0,0,4
Artie Burns,10659,CB,PIT,1,1,,0,0,25,64.1,61.1,0.0,,65.0,80.2,0.0,0,1,13,13,0.0,0,0
Kenny Clark,10661,DI,GB,18,16,2.0,1,0,12,50.3,79.5,41.0,87.2,67.8,48.0,7.8,5,7,373,381,9.7,36,43
Robert Nkemdiche,10663,DI,MIA,2,0,,0,0,17,,26.7,75.0,57.2,27.2,,,0,0,12,12,0.0,0,0
Vernon Butler,10664,DI,CAR,14,4,2.8,0,0,5,62.7,59.0,52.9,60.7,57.3,70.2,4.5,1,2,190,198,6.8,13,17
Emmanuel Ogbah,10666,ED,KC,10,3,2.1,0,0,16,69.2,70.1,88.9,62.6,67.4,57.9,8.0,2,0,141,150,10.6,15,20
Jaylon Smith,10668,LB,DAL,16,16,4.0,0,1,9,60.8,70.2,28.2,68.3,81.3,87.9,6.6,5,5,345,359,8.4,29,55
Myles Jack,10670,LB,JAX,11,12,4.4,3,0,15,45.7,45.9,0.0,62.1,55.8,47.5,15.9,7,8,234,238,6.4,15,25
Chris Jones,10671,DI,KC,15,8,2.5,0,0,16,55.9,89.4,20.5,90.4,77.0,48.6,6.5,2,7,218,230,6.4,14,21
Xavien Howard,10672,CB,MIA,5,0,4.5,3,0,17,57.0,56.5,28.9,60.0,54.5,53.9,33.3,2,5,153,160,1.3,2,4
Noah Spence,10673,ED,NO,7,2,2.0,0,0,20,62.3,61.8,80.1,68.1,51.5,52.7,25.0,1,0,42,44,0.0,0,1
Reggie Ragland,10675,LB,KC,16,5,2.8,0,0,16,58.0,63.5,84.3,54.7,70.1,64.0,12.5,3,0,128,134,7.8,10,16
Kamalei Correa,10676,ED,TEN,19,8,2.9,0,0,31,87.0,62.6,47.0,55.4,56.8,74.8,4.0,1,3,243,251,3.7,9,16
Austin Johnson,10677,DI,TEN,19,6,2.1,0,0,31,54.7,61.8,85.9,51.2,68.6,65.7,0.0,0,0,172,179,6.4,11,14
Jihad Ward,10678,DI,BLT,14,1,2.9,0,0,3,44.1,54.2,86.4,53.1,62.3,30.7,20.0,2,0,119,121,5.0,6,7
A'Shawn Robinson,10680,DI,DET,13,7,3.3,0,1,11,60.6,56.0,73.4,50.5,60.4,57.3,4.9,2,1,231,235,8.7,20,32
Jarran Reed,10683,DI,SEA,12,9,2.3,1,0,29,66.7,61.8,62.9,53.9,68.7,29.6,14.3,4,2,204,207,5.4,11,15
Deion Jones,10686,LB,ATL,16,17,5.2,0,0,2,82.9,76.6,85.6,69.6,60.3,57.6,13.7,10,0,350,362,6.0,21,46
Mackensie Alexander,10688,CB,MIN,13,3,6.6,0,0,18,64.1,65.7,85.1,73.5,64.0,86.1,0.0,0,0,142,142,2.1,3,7
T.J. Green,10691,CB,CAR,1,0,,0,0,5,28.7,28.6,72.3,,60.0,75.4,,0,0,2,2,0.0,0,0
Sean Davis,10692,S,PIT,1,0,21.0,0,0,25,55.8,48.7,0.0,,57.7,35.6,0.0,0,1,19,20,0.0,0,1
Cyrus Jones,10694,CB,DEN,2,0,,0,0,10,54.8,55.7,71.7,,60.0,75.4,,0,0,4,4,0.0,0,0
Vonn Bell,10695,S,NO,14,10,5.5,3,2,20,52.1,64.8,26.6,83.7,89.4,63.7,10.0,4,6,303,310,5.0,15,26
James Bradberry,10696,CB,CAR,15,1,8.1,2,0,5,65.4,61.7,87.8,75.0,37.8,62.0,27.3,6,6,390,402,1.0,4,15
Adam Gotsis,10697,DI,DEN,9,1,2.2,0,0,10,60.0,59.8,83.5,48.0,65.5,25.9,23.5,4,0,139,145,6.5,9,12
Kevin Byard,10698,S,TEN,19,8,11.6,0,0,31,73.0,78.3,85.7,60.1,89.9,90.0,2.3,1,2,438,454,1.4,6,34
Carl Nassib,10699,ED,TB,14,4,0.6,0,0,30,65.8,69.2,56.4,62.9,74.3,52.1,18.5,5,3,189,193,7.9,15,18
Maliek Collins,10701,DI,DAL,16,1,0.9,1,0,9,62.2,64.7,23.1,77.6,52.2,53.5,11.8,2,7,259,271,3.9,10,14
Will Redmond,10702,S,GB,9,1,9.2,0,0,12,46.6,50.6,80.1,51.9,66.6,37.8,18.8,3,1,114,115,3.5,4,12
Yannick Ngakoue,10703,ED,JAX,15,2,1.3,0,0,15,86.0,72.0,53.7,77.5,51.6,30.0,22.9,8,4,278,288,7.6,21,25
Bronson Kaufusi,10704,ED,NYJ,3,0,2.3,0,0,22,60.0,55.5,80.1,53.1,58.6,72.7,0.0,0,0,27,28,11.1,3,3
Darian Thompson,10705,S,DAL,13,11,3.9,0,0,9,62.9,62.9,41.1,79.4,59.2,56.6,10.7,3,2,162,168,5.6,9,14
Jonathan Bullard,10706,DI,ARZ,9,3,1.7,1,0,1,59.5,56.2,43.6,59.8,57.0,35.2,14.3,3,2,136,141,8.8,12,15
Shilique Calhoun,10709,ED,NE,13,2,3.8,0,0,19,82.2,60.5,18.8,58.9,65.0,30.4,25.0,2,3,51,53,3.9,2,4
Daryl Worley,10711,CB,OAK,15,3,5.6,2,0,23,62.6,62.4,88.3,67.4,55.3,46.0,27.3,6,4,341,359,1.8,6,13
Jordan Jenkins,10717,ED,NYJ,14,5,4.5,1,0,22,55.0,66.9,73.4,67.4,63.0,58.2,5.9,1,2,178,184,4.5,8,11
Kendall Fuller,10718,CB,KC,14,4,8.4,1,0,16,66.3,70.1,85.4,78.0,70.5,82.9,0.0,0,3,165,169,3.6,6,17
Nick Vigil,10721,LB,CIN,16,22,3.9,0,0,7,61.1,54.3,45.3,54.4,51.2,53.2,14.8,12,2,440,450,6.4,28,47
Kyler Fackrell,10722,ED,GB,18,2,3.6,0,0,12,66.4,58.1,70.0,58.6,50.6,29.6,30.8,4,1,145,147,2.8,4,7
Javon Hargrave,10723,DI,PIT,16,23,3.7,0,0,25,57.0,83.4,77.2,76.9,77.2,72.3,1.7,1,1,299,307,6.4,19,34
Justin Simmons,10732,S,DEN,16,12,7.7,0,0,10,91.1,90.7,61.9,53.8,86.1,90.2,2.1,1,1,402,411,3.5,14,35
Joe Schobert,10733,LB,CLV,16,22,4.3,0,0,8,67.6,59.1,86.5,62.3,47.0,64.6,9.1,8,0,428,442,8.2,35,58
Sheldon Day,10737,DI,SF,19,3,1.9,0,0,28,66.0,60.8,69.7,54.9,60.8,64.1,7.7,1,1,182,189,4.4,8,9
Eric Murray,10740,CB,CLV,9,1,2.5,1,0,8,60.9,62.5,0.0,62.3,78.4,47.4,14.3,2,4,139,141,7.2,10,11
Chris Moore,10741,WR,BLT,1,0,,0,0,3,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ryan Smith,10742,CB,TB,2,0,,0,0,30,40.6,42.6,82.0,,60.8,34.0,,0,0,8,9,0.0,0,0
B.J. Goodson,10743,LB,GB,15,11,3.9,0,0,12,57.7,58.4,76.9,58.9,58.7,74.0,5.9,2,0,182,186,6.6,12,21
Miles Killebrew,10745,LB,DET,2,0,6.0,0,0,11,55.6,50.3,78.6,52.6,43.5,45.6,0.0,0,0,25,25,0.0,0,1
Nick Kwiatkoski,10747,LB,CHI,10,11,3.5,0,0,6,68.7,72.5,45.7,81.8,66.9,67.7,10.0,4,1,189,191,7.4,14,25
De'Vondre Campbell,10749,LB,ATL,16,17,4.3,2,2,2,41.1,50.1,72.2,55.3,62.5,82.7,6.7,4,4,366,377,6.3,23,39
Hassan Ridgeway,10750,DI,PHI,7,2,-0.5,0,0,24,57.5,57.3,57.0,63.4,54.9,51.5,25.0,2,1,97,100,4.1,4,4
Pharoh Cooper,10751,WR,ARZ,2,0,,1,0,1,,61.0,60.0,,60.0,,,0,1,2,2,0.0,0,0
Juston Burris,10752,S,CLV,13,2,6.9,0,0,8,61.5,69.4,82.0,76.3,72.8,77.4,6.3,1,1,175,181,2.9,5,13
David Onyemata,10754,DI,NO,16,7,2.9,0,0,20,50.3,55.3,51.4,61.7,59.7,51.2,3.0,1,4,201,206,8.5,17,25
Andrew Billings,10756,DI,CIN,16,7,2.6,1,0,7,48.7,69.3,78.8,65.3,68.4,27.4,19.5,8,3,354,359,4.5,16,26
Deon Bush,10758,S,CHI,4,0,,0,0,6,81.6,81.9,76.7,55.5,58.4,82.3,,0,0,6,6,0.0,0,0
Demarcus Robinson,10760,WR,KC,1,0,,1,0,16,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Blake Martinez,10765,LB,GB,18,35,4.3,0,0,12,62.3,57.9,87.7,77.5,47.8,74.4,8.3,10,1,438,447,8.4,37,75
Dean Lowry,10771,DI,GB,18,12,3.3,0,0,12,57.8,59.0,78.0,54.3,61.4,30.2,13.2,7,1,358,366,7.5,27,34
Ronald Blair III,10776,ED,SF,9,3,1.9,0,0,28,62.5,77.5,59.8,70.5,74.0,61.2,11.8,2,1,80,85,11.3,9,12
Matthew Judon,10780,ED,BLT,17,5,2.4,0,0,3,51.3,69.2,59.8,77.1,59.3,38.2,15.4,6,3,267,274,8.2,22,28
Quinton Jefferson,10781,DI,SEA,16,4,2.2,0,0,29,53.8,73.2,87.7,63.0,77.2,26.3,26.7,8,1,207,210,6.3,13,18
Paul Perkins,10783,HB,DET,1,0,,0,0,11,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Matt Ioannidis,10786,DI,WAS,16,15,2.9,0,0,32,60.0,71.9,51.7,76.6,64.4,52.1,8.2,5,4,365,378,7.9,29,41
LeShaun Sims,10791,CB,TEN,8,0,5.3,0,0,31,46.3,49.5,86.3,57.5,66.4,44.6,9.1,1,2,99,102,4.0,4,10
Kentrell Brothers,10794,LB,MIN,5,3,4.5,0,0,18,52.9,57.8,78.2,60.9,65.3,70.9,12.5,1,0,47,47,4.3,2,4
D.J. Reader,10800,DI,HST,17,15,2.3,2,0,13,64.8,85.4,58.3,72.5,85.1,55.0,8.6,5,3,300,310,10.0,30,38
Marqui Christian,10801,S,LA,14,2,5.4,1,0,26,70.2,58.8,38.1,66.2,27.7,44.3,43.8,7,1,85,86,4.7,4,7
Jatavis Brown,10809,LB,LAC,4,0,3.0,0,0,27,31.8,29.4,75.4,66.7,29.3,25.0,50.0,1,0,22,23,0.0,0,1
Devante Bond,10817,ED,CHI,4,0,2.0,0,0,6,47.0,41.7,0.0,47.9,71.1,74.2,0.0,0,1,6,6,33.3,2,2
DeAndre Houston-Carson,10819,S,CHI,1,0,,0,0,6,60.2,60.8,65.5,,60.0,,,0,0,1,1,0.0,0,0
Jakeem Grant,10820,WR,MIA,1,0,60.0,1,0,17,,63.9,60.0,,62.5,71.4,0.0,0,2,1,1,0.0,0,1
Anthony Brown,10823,CB,DAL,7,3,1.6,0,0,9,61.7,63.9,83.1,51.4,72.3,42.7,20.0,2,2,74,79,5.4,4,5
Anthony Zettel,10836,ED,SF,8,3,3.0,0,0,28,60.1,54.9,84.4,48.7,61.9,27.5,50.0,4,0,54,55,1.9,1,1
Jordan Lucas,10838,S,KC,5,1,4.0,0,0,16,39.6,36.6,86.0,60.0,48.6,25.8,33.3,1,0,12,12,8.3,1,1
Kamu Grugier-Hill,10842,LB,PHI,10,2,4.5,1,0,24,57.0,60.1,32.5,52.2,67.3,29.4,17.6,3,1,133,140,4.5,6,12
Maurice Canady,10843,CB,NYJ,11,2,6.3,1,0,22,70.6,71.5,85.1,60.0,69.2,79.5,11.1,1,3,125,133,2.4,3,6
Kavon Frazier,10846,S,DAL,3,0,3.0,0,0,9,66.6,74.9,74.2,,72.4,78.6,0.0,0,0,6,6,33.3,2,3
Elandon Roberts,10848,LB,NE,14,7,3.8,0,0,19,53.7,59.9,10.8,79.6,61.3,73.9,4.8,1,2,125,128,6.4,8,13
Will Parks,10853,S,DEN,12,3,3.7,0,0,10,57.3,57.7,86.5,68.3,54.1,45.8,31.6,6,0,152,158,3.9,6,10
Stephen Weatherly,10861,ED,MIN,17,3,2.1,2,0,18,47.6,48.9,41.4,54.6,54.9,37.9,13.0,3,4,128,130,9.4,12,17
Jalen Mills,10867,CB,PHI,10,4,6.1,1,0,24,49.8,51.0,85.0,53.9,55.5,64.8,16.7,3,5,186,192,1.6,3,11
Jayron Kearse,10878,CB,MIN,11,1,4.3,0,0,18,85.1,89.0,82.0,71.5,77.3,76.3,7.1,1,0,96,96,6.3,6,12
Clayton Fejedelem,10879,S,CIN,9,0,5.7,0,0,7,70.2,65.5,0.0,51.8,57.7,72.7,25.0,1,1,32,32,3.1,1,3
Tyler Matakevich,10880,LB,PIT,5,0,3.0,0,0,25,79.0,81.6,68.5,,64.6,73.8,0.0,0,0,6,7,16.7,1,1
Joe Walker,10885,LB,ARZ,13,10,2.7,0,0,1,45.6,46.2,84.1,52.9,52.0,33.6,8.8,3,1,239,249,5.9,14,21
Mike Hilton,10898,CB,PIT,16,5,2.5,2,0,25,73.0,67.1,57.4,69.4,44.0,53.8,17.2,5,5,224,233,6.7,15,19
Jarrod Wilson,10902,S,JAX,16,9,8.9,0,1,15,79.6,73.7,86.5,60.7,57.7,67.2,17.9,7,0,411,424,2.4,10,23
Briean Boddy-Calhoun,10903,CB,IND,2,0,7.0,0,0,14,54.7,58.2,84.6,65.9,69.1,68.9,0.0,0,0,9,9,0.0,0,2
Chris Milton,10914,CB,TEN,1,0,,0,0,31,,60.0,68.1,,60.0,,,0,0,3,3,0.0,0,0
Chester Rogers,10918,WR,IND,1,0,,0,0,14,,59.9,60.0,,60.0,,,0,1,1,1,0.0,0,0
Cassanova McKinzy,10938,ED,WAS,3,0,,0,0,32,62.1,44.4,77.1,54.4,38.6,70.5,,0,0,12,14,0.0,0,0
Matthias Farley,10953,S,NYJ,1,0,,0,0,22,60.0,26.2,92.7,,60.0,,,0,0,2,2,0.0,0,0
Justin Zimmer,10975,DI,CLV,2,2,2.0,0,0,8,,49.5,77.2,55.0,51.1,27.3,33.3,2,0,22,22,4.5,1,2
Kyle Peko,11027,DI,DEN,6,2,2.0,0,0,10,,55.5,24.9,55.7,60.3,46.4,0.0,0,1,57,61,5.3,3,3
Sharrod Neasman,11050,S,ATL,1,0,,0,0,2,51.2,49.1,69.9,60.0,60.0,,,0,0,3,3,0.0,0,0
Brian Poole,11052,CB,NYJ,14,4,3.2,2,0,22,80.0,79.0,86.5,53.9,69.8,63.3,20.8,5,3,216,224,3.7,8,15
Trevon Coley,11093,DI,IND,7,2,5.3,0,0,14,54.9,39.0,79.1,44.2,50.8,26.9,0.0,0,0,35,35,2.9,1,3
Patrick Onwuasor,11100,LB,BLT,15,5,3.8,0,0,3,57.9,48.3,52.0,49.7,46.3,46.2,12.1,4,1,196,200,5.6,11,24
Michael Pierce,11101,DI,BLT,15,10,2.2,0,0,3,62.1,69.1,59.2,62.4,70.8,66.0,2.6,1,2,198,205,10.1,20,27
Charles Washington,11137,S,ARZ,2,0,,0,0,1,,62.6,76.4,,60.0,,,0,0,2,2,0.0,0,0
Reggie Gilbert,11147,ED,TEN,12,4,2.6,0,0,31,65.0,65.6,85.1,56.3,71.3,57.3,12.5,2,0,104,107,6.7,7,10
Joel Heath,11162,DI,HST,2,0,,0,0,13,,57.3,76.7,52.2,61.2,,,0,0,20,20,0.0,0,0
Brennan Scarlett,11169,ED,HST,16,10,3.8,2,0,13,57.4,56.8,20.2,63.2,58.5,64.5,6.3,2,6,257,264,4.3,11,20
Morgan Fox,11184,DI,LA,16,4,2.7,0,0,26,60.9,50.7,85.4,60.1,40.7,58.7,6.7,1,0,124,128,4.8,6,10
Cory Littleton,11190,LB,LA,16,22,5.3,0,0,26,82.3,79.0,67.5,78.2,64.7,91.6,0.0,0,1,398,408,5.8,23,43
James Burgess,11202,LB,NYJ,10,10,0.9,0,0,22,55.4,54.9,34.0,56.7,58.8,49.9,20.0,9,4,224,235,10.7,24,26
Jonathan Jones,11217,CB,NE,16,3,11.8,1,1,19,70.7,73.6,58.0,57.4,86.8,79.1,8.3,1,3,169,175,1.8,3,8
Cre'Von LeBlanc,11218,CB,PHI,4,2,3.3,0,0,24,57.1,61.8,79.0,50.2,80.2,48.4,14.3,1,1,34,34,8.8,3,4
Ken Crawley,11224,CB,MIA,4,0,0.0,2,0,17,53.3,55.7,0.0,,77.8,28.8,0.0,0,3,60,64,1.7,1,1
Mitchell Loewen,11232,DI,NO,1,0,,0,0,20,63.1,47.1,0.0,56.2,53.3,68.7,,0,1,4,4,0.0,0,0
Andrew Adams,11240,S,TB,12,2,9.0,1,0,30,63.6,62.7,21.2,55.5,66.0,76.0,13.6,3,4,181,188,3.3,6,17
Dont'e Deayon,11242,CB,LA,2,0,,0,0,26,72.1,72.9,77.4,,67.1,72.8,,0,0,12,12,0.0,0,0
Romeo Okwara,11250,ED,DET,14,6,3.3,0,1,11,44.9,60.7,88.7,58.3,64.5,46.2,18.2,4,0,205,207,3.4,7,12
Doug Middleton,11262,S,JAX,1,0,,0,0,15,62.8,53.2,71.2,,60.0,23.8,100.0,1,0,1,1,0.0,0,0
Brandin Bryant,11280,DI,CLV,4,1,2.3,0,0,8,59.8,56.5,78.5,52.5,60.0,26.1,20.0,1,0,21,21,14.3,3,3
Steve Longa,11285,LB,DET,4,1,2.3,0,0,11,45.6,26.4,76.8,54.2,25.9,36.6,22.2,2,0,33,33,12.1,4,6
Kevin Peterson,11302,CB,ARZ,9,0,,2,0,1,61.3,59.2,84.5,49.9,45.1,49.1,100.0,2,2,67,68,0.0,0,0
Rolan Milligan,11303,CB,IND,5,0,1.0,0,0,14,55.6,57.4,80.3,63.5,60.4,47.7,0.0,0,0,27,27,7.4,2,2
Pete Robertson,11317,ED,ARZ,2,0,,0,0,1,60.8,57.6,71.4,55.4,59.9,,,0,0,2,2,0.0,0,0
Antwaun Woods,11332,DI,DAL,10,6,2.4,0,0,9,59.1,56.8,25.6,46.7,69.3,32.7,13.0,3,3,147,152,8.2,12,14
Roy Robertson-Harris,11341,DI,CHI,15,1,2.6,0,0,6,63.2,68.3,86.4,61.8,66.7,34.6,19.2,5,1,194,199,6.7,13,20
C.J. Ham,11347,FB,MIN,1,0,,0,0,18,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
Antonio Hamilton,11353,CB,NYG,5,0,5.0,1,0,21,59.5,63.1,78.7,91.5,57.0,40.1,33.3,1,2,52,53,1.9,1,2
Johnny Holton,11354,WR,PIT,2,0,,0,0,25,60.0,62.2,94.4,,60.0,,,0,1,2,2,0.0,0,0
Tony McRae,11358,CB,CIN,8,1,0.7,0,0,7,46.3,47.6,81.2,62.6,51.8,37.3,20.0,1,0,70,71,4.3,3,3
Branden Jackson,11394,ED,SEA,17,2,2.6,0,0,29,62.3,50.4,58.6,45.6,59.6,67.8,6.3,1,2,194,204,6.2,12,13
Javien Elliott,11418,CB,CAR,10,4,5.8,0,0,5,65.8,67.1,84.0,69.6,63.0,63.7,20.0,3,0,105,108,5.7,6,8
Myles Garrett,11756,ED,CLV,10,4,3.1,2,0,8,35.2,86.5,18.9,91.6,63.0,67.7,5.0,1,7,200,211,5.5,11,15
Solomon Thomas,11758,ED,SF,19,4,2.0,0,0,28,72.2,54.4,33.1,57.2,53.5,56.4,10.0,2,5,158,165,6.3,10,14
Jamal Adams,11761,S,NYJ,14,8,5.4,0,0,22,87.5,87.9,0.3,90.0,78.3,90.0,2.8,1,6,331,343,5.1,17,27
Marshon Lattimore,11766,CB,NO,15,1,7.0,1,0,20,65.7,65.6,65.5,60.0,63.2,74.3,7.1,1,6,287,294,2.4,7,12
Haason Reddick,11768,LB,ARZ,15,12,3.1,0,0,1,29.2,40.2,90.2,65.0,57.1,43.4,19.1,9,1,206,216,8.7,18,26
Derek Barnett,11769,ED,PHI,15,1,2.3,0,0,24,55.7,60.5,15.1,63.0,68.5,64.6,4.5,1,9,235,243,6.8,16,20
Malik Hooker,11770,S,IND,13,7,13.2,0,0,14,62.8,67.3,90.6,,75.3,55.5,16.7,4,0,278,287,1.8,5,13
Marlon Humphrey,11771,CB,BLT,17,4,5.4,4,0,3,74.8,69.1,28.4,46.3,55.7,47.1,20.8,5,12,353,361,2.3,8,15
Jonathan Allen,11772,DI,WAS,15,12,4.2,0,0,32,67.0,60.5,75.4,59.4,56.9,70.3,3.8,2,2,309,319,7.8,24,38
Adoree' Jackson,11773,CB,TEN,14,1,2.0,0,0,31,82.5,79.9,87.6,51.1,54.4,60.1,30.8,4,2,225,235,2.7,6,8
Jarrad Davis,11776,LB,DET,11,8,3.3,0,2,11,30.0,38.6,3.8,72.4,53.6,54.0,7.0,3,4,249,252,8.4,21,32
Charles Harris,11777,ED,MIA,13,5,3.3,0,0,17,76.3,62.3,72.3,61.4,57.0,66.6,5.6,1,1,182,189,2.7,5,12
Gareon Conley,11779,CB,HST,16,5,7.6,0,0,13,65.8,64.5,65.8,79.6,53.8,62.2,20.0,3,3,318,329,0.6,2,7
Jabrill Peppers,11780,S,NYG,11,7,5.7,1,1,21,66.7,64.3,57.1,83.9,54.2,54.4,17.3,9,3,296,306,6.4,19,36
Takkarist McKinley,11781,ED,ATL,14,6,2.9,0,0,2,52.6,67.0,87.8,65.5,63.0,42.4,13.8,4,0,212,220,6.6,14,19
Tre'Davious White,11782,CB,BUF,16,4,3.1,0,0,4,74.7,75.0,88.1,67.1,66.6,42.0,10.5,2,7,355,371,2.0,7,13
Taco Charlton,11783,ED,MIA,10,5,3.3,0,0,17,57.2,51.6,71.4,58.3,45.7,73.1,6.3,1,1,146,152,4.1,6,10
T.J. Watt,11785,ED,PIT,16,8,1.9,1,3,25,79.5,91.3,20.0,91.7,80.1,37.2,20.9,9,9,360,372,5.6,20,26
Kevin King,11788,CB,GB,17,3,4.5,4,1,12,62.4,62.7,65.3,90.2,57.3,38.6,36.4,8,6,340,346,1.8,6,11
Budda Baker,11791,S,ARZ,16,22,6.1,0,0,1,64.8,71.4,67.8,66.2,81.4,82.9,10.6,9,1,407,421,7.6,31,54
Marcus Maye,11794,S,NYJ,16,2,9.2,0,0,22,77.4,74.5,88.3,40.0,67.6,52.7,12.5,5,0,377,392,1.9,7,33
Marcus Williams,11797,S,NO,16,4,11.0,0,1,20,89.5,88.2,67.5,70.7,82.1,65.8,10.0,2,2,329,336,1.5,5,14
Sidney Jones,11798,CB,PHI,8,1,4.5,1,0,24,68.3,63.5,25.7,55.8,41.8,67.6,0.0,0,3,84,86,1.2,1,2
Quincy Wilson,11801,CB,IND,7,1,4.0,0,0,14,32.6,30.2,80.5,52.1,29.5,68.1,25.0,1,4,16,16,6.3,1,2
Tyus Bowser,11802,ED,BLT,16,1,4.6,0,0,3,67.5,70.8,67.4,70.4,60.2,73.4,11.1,1,1,86,88,4.7,4,7
Ryan Anderson,11804,ED,WAS,16,4,2.9,2,0,32,64.7,58.2,5.8,67.9,55.7,78.7,4.0,1,8,238,244,5.5,13,20
DeMarcus Walker,11806,DI,DEN,10,5,2.5,0,0,10,63.2,63.8,82.8,55.9,65.4,50.7,15.8,3,0,91,94,7.7,7,11
Raekwon McMillan,11809,LB,MIA,13,13,4.0,0,0,17,43.3,63.9,54.9,62.6,76.9,58.3,9.4,6,1,279,290,10.4,29,45
Dalvin Tomlinson,11810,DI,NYG,16,16,0.9,0,1,21,57.0,78.2,88.6,62.3,79.3,47.9,6.8,3,0,297,303,7.7,23,25
Zach Cunningham,11812,LB,HST,18,25,2.8,0,0,13,52.5,68.6,67.8,69.6,84.8,58.8,9.9,11,2,377,388,14.1,53,75
Tanoh Kpassagnon,11814,ED,KC,19,3,4.1,0,0,16,63.9,50.2,83.8,49.7,49.6,29.2,27.6,8,1,258,267,3.9,10,18
Chidobe Awuzie,11815,CB,DAL,16,6,7.8,1,0,9,70.5,72.2,47.0,56.2,80.2,72.9,7.7,2,5,349,364,2.0,7,18
Larry Ogunjobi,11820,DI,CLV,15,12,2.1,2,0,8,66.5,56.0,25.3,58.1,60.2,51.0,6.7,3,7,332,345,7.2,24,30
Ahkello Witherspoon,11821,CB,SF,11,1,4.5,0,0,28,58.3,56.5,21.8,56.2,56.3,30.1,30.8,4,3,199,206,1.5,3,8
Dawuane Smoot,11823,ED,JAX,16,3,2.3,0,0,15,61.2,45.1,71.1,52.0,38.8,53.0,8.3,1,1,109,112,4.6,5,8
Jordan Willis,11828,ED,NYJ,7,1,0.7,0,0,22,48.1,73.2,84.2,74.8,66.8,56.8,20.0,1,0,38,39,7.9,3,3
Chris Wormley,11829,DI,BLT,17,17,2.9,1,0,3,63.6,65.6,72.0,53.7,69.9,73.7,0.0,0,1,226,230,5.8,13,21
Duke Riley,11830,LB,PHI,8,1,0.0,0,0,24,64.4,73.2,69.8,59.7,71.1,39.3,40.0,2,0,24,24,8.3,2,2
Alex Anzalone,11831,LB,NO,2,0,3.0,0,0,20,49.0,49.1,77.5,68.8,51.7,80.2,0.0,0,0,5,7,20.0,1,1
Daeshon Hall,11832,ED,PHI,5,0,1.3,0,0,24,60.0,60.1,79.9,62.5,54.6,74.0,0.0,0,0,16,16,18.8,3,3
Tim Williams,11833,ED,GB,3,0,2.0,0,0,12,61.5,55.6,16.6,68.4,38.8,73.9,0.0,0,1,12,13,16.7,2,2
Tarell Basham,11835,ED,NYJ,16,6,1.5,0,0,22,70.1,73.1,87.7,67.1,67.5,40.0,12.5,3,0,179,186,7.8,14,15
Fabian Moreau,11836,CB,WAS,12,4,9.0,0,0,32,56.4,52.7,85.9,,34.0,45.4,31.6,6,4,242,253,0.8,2,9
Eddie Vanderdoes,11843,DI,HST,3,1,4.0,0,0,13,60.0,52.7,79.9,49.5,56.1,72.8,0.0,0,0,44,44,9.1,4,7
Shaquill Griffin,11845,CB,SEA,16,5,5.4,0,0,29,77.0,78.0,89.5,51.3,75.4,44.0,19.4,6,2,348,360,3.4,12,20
Jourdan Lewis,11846,CB,DAL,14,1,5.6,1,0,9,65.5,68.7,86.1,69.8,72.6,85.1,10.0,1,1,162,167,1.9,3,8
John Johnson III,11847,S,LA,6,11,4.8,0,0,26,56.9,53.5,80.2,65.9,47.1,46.6,24.2,8,1,153,157,4.6,7,14
Montravius Adams,11848,DI,GB,16,4,3.6,0,0,12,59.4,41.3,83.3,54.6,36.4,74.3,0.0,0,0,80,83,6.3,5,7
Delano Hill,11849,S,SEA,9,2,9.0,0,0,29,63.6,54.0,82.9,68.1,28.9,52.8,25.0,2,0,109,111,0.9,1,4
